id,name
1347,LAT1_E1 Resultant shear force ArcLength=52.86 [kN]
1348,LAT1_E1 Resultant bending moment ArcLength=52.86 [kN.m]
1349,LAT1_E1 Effective tension ArcLength=57.89 [kN]
1350,LAT1_E1 x shear force ArcLength=57.89 [kN]
1351,LAT1_E1 y shear force ArcLength=57.89 [kN]
1352,LAT1_E1 Torque ArcLength=57.89 [kN.m]
1353,LAT1_E1 x bend moment ArcLength=57.89 [kN.m]
1354,LAT1_E1 y bend moment ArcLength=57.89 [kN.m]
1355,LAT1_E1 Resultant shear force ArcLength=57.89 [kN]
1356,LAT1_E1 Resultant bending moment ArcLength=57.89 [kN.m]
1357,LAT1_E1 Effective tension ArcLength=60.41 [kN]
1358,LAT1_E1 x shear force ArcLength=60.41 [kN]
1359,LAT1_E1 y shear force ArcLength=60.41 [kN]
1360,LAT1_E1 Torque ArcLength=60.41 [kN.m]
1361,LAT1_E1 x bend moment ArcLength=60.41 [kN.m]
1362,LAT1_E1 y bend moment ArcLength=60.41 [kN.m]
1363,LAT1_E1 Resultant shear force ArcLength=60.41 [kN]
1364,LAT1_E1 Resultant bending moment ArcLength=60.41 [kN.m]
1365,LAT2_E1 Effective tension ArcLength=0.00 [kN]
1366,LAT2_E1 x shear force ArcLength=0.00 [kN]
1367,LAT2_E1 y shear force ArcLength=0.00 [kN]
1368,LAT2_E1 Torque ArcLength=0.00 [kN.m]
1369,LAT2_E1 x bend moment ArcLength=0.00 [kN.m]
1370,LAT2_E1 y bend moment ArcLength=0.00 [kN.m]
1371,LAT2_E1 Resultant shear force ArcLength=0.00 [kN]
1372,LAT2_E1 Resultant bending moment ArcLength=0.00 [kN.m]
1373,LAT2_E1 Effective tension ArcLength=2.52 [kN]
1374,LAT2_E1 x shear force ArcLength=2.52 [kN]
1375,LAT2_E1 y shear force ArcLength=2.52 [kN]
1376,LAT2_E1 Torque ArcLength=2.52 [kN.m]
1377,LAT2_E1 x bend moment ArcLength=2.52 [kN.m]
1378,LAT2_E1 y bend moment ArcLength=2.52 [kN.m]
1379,LAT2_E1 Resultant shear force ArcLength=2.52 [kN]
1380,LAT2_E1 Resultant bending moment ArcLength=2.52 [kN.m]
1381,LAT2_E1 Effective tension ArcLength=7.55 [kN]
1382,LAT2_E1 x shear force ArcLength=7.55 [kN]
1383,LAT2_E1 y shear force ArcLength=7.55 [kN]
1384,LAT2_E1 Torque ArcLength=7.55 [kN.m]
1385,LAT2_E1 x bend moment ArcLength=7.55 [kN.m]
1386,LAT2_E1 y bend moment ArcLength=7.55 [kN.m]
1387,LAT2_E1 Resultant shear force ArcLength=7.55 [kN]
1388,LAT2_E1 Resultant bending moment ArcLength=7.55 [kN.m]
1389,LAT2_E1 Effective tension ArcLength=12.58 [kN]
1390,LAT2_E1 x shear force ArcLength=12.58 [kN]
1391,LAT2_E1 y shear force ArcLength=12.58 [kN]
1392,LAT2_E1 Torque ArcLength=12.58 [kN.m]
1393,LAT2_E1 x bend moment ArcLength=12.58 [kN.m]
1394,LAT2_E1 y bend moment ArcLength=12.58 [kN.m]
1395,LAT2_E1 Resultant shear force ArcLength=12.58 [kN]
1396,LAT2_E1 Resultant bending moment ArcLength=12.58 [kN.m]
1397,LAT2_E1 Effective tension ArcLength=17.62 [kN]
1398,LAT2_E1 x shear force ArcLength=17.62 [kN]
1399,LAT2_E1 y shear force ArcLength=17.62 [kN]
1400,LAT2_E1 Torque ArcLength=17.62 [kN.m]
1401,LAT2_E1 x bend moment ArcLength=17.62 [kN.m]
1402,LAT2_E1 y bend moment ArcLength=17.62 [kN.m]
1403,LAT2_E1 Resultant shear force ArcLength=17.62 [kN]
1404,LAT2_E1 Resultant bending moment ArcLength=17.62 [kN.m]
1405,LAT2_E1 Effective tension ArcLength=22.65 [kN]
1406,LAT2_E1 x shear force ArcLength=22.65 [kN]
1407,LAT2_E1 y shear force ArcLength=22.65 [kN]
1408,LAT2_E1 Torque ArcLength=22.65 [kN.m]
1409,LAT2_E1 x bend moment ArcLength=22.65 [kN.m]
1410,LAT2_E1 y bend moment ArcLength=22.65 [kN.m]
1411,LAT2_E1 Resultant shear force ArcLength=22.65 [kN]
1412,LAT2_E1 Resultant bending moment ArcLength=22.65 [kN.m]
1413,LAT2_E1 Effective tension ArcLength=27.69 [kN]
1414,LAT2_E1 x shear force ArcLength=27.69 [kN]
1415,LAT2_E1 y shear force ArcLength=27.69 [kN]
1416,LAT2_E1 Torque ArcLength=27.69 [kN.m]
1417,LAT2_E1 x bend moment ArcLength=27.69 [kN.m]
1418,LAT2_E1 y bend moment ArcLength=27.69 [kN.m]
1419,LAT2_E1 Resultant shear force ArcLength=27.69 [kN]
1420,LAT2_E1 Resultant bending moment ArcLength=27.69 [kN.m]
1421,LAT2_E1 Effective tension ArcLength=32.72 [kN]
1422,LAT2_E1 x shear force ArcLength=32.72 [kN]
1423,LAT2_E1 y shear force ArcLength=32.72 [kN]
1424,LAT2_E1 Torque ArcLength=32.72 [kN.m]
1425,LAT2_E1 x bend moment ArcLength=32.72 [kN.m]
1426,LAT2_E1 y bend moment ArcLength=32.72 [kN.m]
1427,LAT2_E1 Resultant shear force ArcLength=32.72 [kN]
1428,LAT2_E1 Resultant bending moment ArcLength=32.72 [kN.m]
1429,LAT2_E1 Effective tension ArcLength=37.75 [kN]
1430,LAT2_E1 x shear force ArcLength=37.75 [kN]
1431,LAT2_E1 y shear force ArcLength=37.75 [kN]
1432,LAT2_E1 Torque ArcLength=37.75 [kN.m]
1433,LAT2_E1 x bend moment ArcLength=37.75 [kN.m]
1434,LAT2_E1 y bend moment ArcLength=37.75 [kN.m]
1435,LAT2_E1 Resultant shear force ArcLength=37.75 [kN]
1436,LAT2_E1 Resultant bending moment ArcLength=37.75 [kN.m]
1437,LAT2_E1 Effective tension ArcLength=42.79 [kN]
1438,LAT2_E1 x shear force ArcLength=42.79 [kN]
1439,LAT2_E1 y shear force ArcLength=42.79 [kN]
1440,LAT2_E1 Torque ArcLength=42.79 [kN.m]
1441,LAT2_E1 x bend moment ArcLength=42.79 [kN.m]
1442,LAT2_E1 y bend moment ArcLength=42.79 [kN.m]
1443,LAT2_E1 Resultant shear force ArcLength=42.79 [kN]
1444,LAT2_E1 Resultant bending moment ArcLength=42.79 [kN.m]
1445,LAT2_E1 Effective tension ArcLength=47.82 [kN]
1446,LAT2_E1 x shear force ArcLength=47.82 [kN]
1447,LAT2_E1 y shear force ArcLength=47.82 [kN]
1448,LAT2_E1 Torque ArcLength=47.82 [kN.m]
1449,LAT2_E1 x bend moment ArcLength=47.82 [kN.m]
1450,LAT2_E1 y bend moment ArcLength=47.82 [kN.m]
1451,LAT2_E1 Resultant shear force ArcLength=47.82 [kN]
1452,LAT2_E1 Resultant bending moment ArcLength=47.82 [kN.m]
1453,LAT2_E1 Effective tension ArcLength=52.86 [kN]
1454,LAT2_E1 x shear force ArcLength=52.86 [kN]
1455,LAT2_E1 y shear force ArcLength=52.86 [kN]
1456,LAT2_E1 Torque ArcLength=52.86 [kN.m]
1457,LAT2_E1 x bend moment ArcLength=52.86 [kN.m]
1458,LAT2_E1 y bend moment ArcLength=52.86 [kN.m]
1459,LAT2_E1 Resultant shear force ArcLength=52.86 [kN]
1460,LAT2_E1 Resultant bending moment ArcLength=52.86 [kN.m]
1461,LAT2_E1 Effective tension ArcLength=57.89 [kN]
1462,LAT2_E1 x shear force ArcLength=57.89 [kN]
1463,LAT2_E1 y shear force ArcLength=57.89 [kN]
1464,LAT2_E1 Torque ArcLength=57.89 [kN.m]
1465,LAT2_E1 x bend moment ArcLength=57.89 [kN.m]
1466,LAT2_E1 y bend moment ArcLength=57.89 [kN.m]
1467,LAT2_E1 Resultant shear force ArcLength=57.89 [kN]
1468,LAT2_E1 Resultant bending moment ArcLength=57.89 [kN.m]
1469,LAT2_E1 Effective tension ArcLength=60.41 [kN]
1470,LAT2_E1 x shear force ArcLength=60.41 [kN]
1471,LAT2_E1 y shear force ArcLength=60.41 [kN]
1472,LAT2_E1 Torque ArcLength=60.41 [kN.m]
1473,LAT2_E1 x bend moment ArcLength=60.41 [kN.m]
1474,LAT2_E1 y bend moment ArcLength=60.41 [kN.m]
1475,LAT2_E1 Resultant shear force ArcLength=60.41 [kN]
1476,LAT2_E1 Resultant bending moment ArcLength=60.41 [kN.m]
1477,MooringLine1 Effective tension Fairlead [kN]
1478,MooringLine1 Effective tension Anchor [kN]
1479,MooringLine1 Azimuth Fairlead [deg]
1480,MooringLine1 Azimuth Anchor [deg]
1481,MooringLine1 Declination Fairlead [deg]
1482,MooringLine1 Declination Anchor [deg]
1483,MooringLine1 Arc length Touchdown [m]
1484,MooringLine1 End GX force Fairlead [kN]
1485,MooringLine1 End GY force Fairlead [kN]
1486,MooringLine1 End GZ force Fairlead [kN]
1487,MooringLine1 End Lx force Fairlead [kN]
1488,MooringLine1 End Ly force Fairlead [kN]
1489,MooringLine1 End Lz force Fairlead [kN]
1490,MooringLine1 FloaterOrigin X moment [kN.m]
1491,MooringLine1 FloaterOrigin Y moment [kN.m]
1492,MooringLine1 FloaterOrigin Z moment [kN.m]
1493,MooringLine2 Effective tension Fairlead [kN]
1494,MooringLine2 Effective tension Anchor [kN]
1495,MooringLine2 Azimuth Fairlead [deg]
1496,MooringLine2 Azimuth Anchor [deg]
1497,MooringLine2 Declination Fairlead [deg]
1498,MooringLine2 Declination Anchor [deg]
1499,MooringLine2 Arc length Touchdown [m]
1500,MooringLine2 End GX force Fairlead [kN]
1501,MooringLine2 End GY force Fairlead [kN]
1502,MooringLine2 End GZ force Fairlead [kN]
1503,MooringLine2 End Lx force Fairlead [kN]
1504,MooringLine2 End Ly force Fairlead [kN]
1505,MooringLine2 End Lz force Fairlead [kN]
1506,MooringLine2 FloaterOrigin X moment [kN.m]
1507,MooringLine2 FloaterOrigin Y moment [kN.m]
1508,MooringLine2 FloaterOrigin Z moment [kN.m]
1509,MooringLine3 Effective tension Fairlead [kN]
1510,MooringLine3 Effective tension Anchor [kN]
1511,MooringLine3 Azimuth Fairlead [deg]
1512,MooringLine3 Azimuth Anchor [deg]
1513,MooringLine3 Declination Fairlead [deg]
1514,MooringLine3 Declination Anchor [deg]
1515,MooringLine3 Arc length Touchdown [m]
1516,MooringLine3 End GX force Fairlead [kN]
1517,MooringLine3 End GY force Fairlead [kN]
1518,MooringLine3 End GZ force Fairlead [kN]
1519,MooringLine3 End Lx force Fairlead [kN]
1520,MooringLine3 End Ly force Fairlead [kN]
1521,MooringLine3 End Lz force Fairlead [kN]
1522,MooringLine3 FloaterOrigin X moment [kN.m]
1523,MooringLine3 FloaterOrigin Y moment [kN.m]
1524,MooringLine3 FloaterOrigin Z moment [kN.m]
1525,MooringLine4 Effective tension Fairlead [kN]
1526,MooringLine4 Effective tension Anchor [kN]
1527,MooringLine4 Azimuth Fairlead [deg]
1528,MooringLine4 Azimuth Anchor [deg]
1529,MooringLine4 Declination Fairlead [deg]
1530,MooringLine4 Declination Anchor [deg]
1531,MooringLine4 Arc length Touchdown [m]
1532,MooringLine4 End GX force Fairlead [kN]
1533,MooringLine4 End GY force Fairlead [kN]
1534,MooringLine4 End GZ force Fairlead [kN]
1535,MooringLine4 End Lx force Fairlead [kN]
1536,MooringLine4 End Ly force Fairlead [kN]
1537,MooringLine4 End Lz force Fairlead [kN]
1538,MooringLine4 FloaterOrigin X moment [kN.m]
1539,MooringLine4 FloaterOrigin Y moment [kN.m]
1540,MooringLine4 FloaterOrigin Z moment [kN.m]
1541,MooringLine5 Effective tension Fairlead [kN]
1542,MooringLine5 Effective tension Anchor [kN]
1543,MooringLine5 Azimuth Fairlead [deg]
1544,MooringLine5 Azimuth Anchor [deg]
1545,MooringLine5 Declination Fairlead [deg]
1546,MooringLine5 Declination Anchor [deg]
1547,MooringLine5 Arc length Touchdown [m]
1548,MooringLine5 End GX force Fairlead [kN]
1549,MooringLine5 End GY force Fairlead [kN]
1550,MooringLine5 End GZ force Fairlead [kN]
1551,MooringLine5 End Lx force Fairlead [kN]
1552,MooringLine5 End Ly force Fairlead [kN]
1553,MooringLine5 End Lz force Fairlead [kN]
1554,MooringLine5 FloaterOrigin X moment [kN.m]
1555,MooringLine5 FloaterOrigin Y moment [kN.m]
1556,MooringLine5 FloaterOrigin Z moment [kN.m]
1557,foundation_origin Mooring GX force [kN]
1558,foundation_origin Mooring GY force [kN]
1559,foundation_origin Mooring GZ force [kN]
1560,foundation_origin Mooring X force [kN]
1561,foundation_origin Mooring Y force [kN]
1562,foundation_origin Mooring Z force [kN]
1563,foundation_origin Mooring GXY Resultant force [kN]
1564,foundation_origin Mooring XY Resultant force [kN]
1565,Pin_BC1 In-frame connection Lx force [kN]
1566,Pin_BC1 In-frame connection Ly force [kN]
1567,Pin_BC1 In-frame connection Lz force [kN]
1568,Pin_BC1 In-frame connection Lx moment [kN.m]
1569,Pin_BC1 In-frame connection Ly moment [kN.m]
1570,Pin_BC1 In-frame connection Lz moment [kN.m]
1571,Pin_BC1 Out-frame connection Lx force [kN]
1572,Pin_BC1 Out-frame connection Ly force [kN]
1573,Pin_BC1 Out-frame connection Lz force [kN]
1574,Pin_BC1 Out-frame connection Lx moment [kN.m]
1575,Pin_BC1 Out-frame connection Ly moment [kN.m]
1576,Pin_BC1 Out-frame connection Lz moment [kN.m]
1577,Pin_BC1 Rx [deg]
1578,Pin_BC1 BodyEndNode pin1 BC1L FX [kN]
1579,Pin_BC1 BodyEndNode pin1 BC1L FY [kN]
1580,Pin_BC1 BodyEndNode pin1 BC1L FZ [kN]
1581,Pin_BC1 BodyEndNode pin2 BC1R FX [kN]
1582,Pin_BC1 BodyEndNode pin2 BC1R FY [kN]
1583,Pin_BC1 BodyEndNode pin2 BC1R FZ [kN]
1584,Pin_BC1 ConnectionNode pin1 BC1L FX [kN]
1585,Pin_BC1 ConnectionNode pin1 BC1L FY [kN]
1586,Pin_BC1 ConnectionNode pin1 BC1L FZ [kN]
1587,Pin_BC1 ConnectionNode pin2 BC1R FX [kN]
1588,Pin_BC1 ConnectionNode pin2 BC1R FY [kN]
1589,Pin_BC1 ConnectionNode pin2 BC1R FZ [kN]
1590,Pin_BC1 BodyEndNode pin1 BC1L FYZ [kN]
1591,Pin_BC1 BodyEndNode pin2 BC1R FYZ [kN]
1592,Pin_BC1 ConnectionNode pin1 BC1L FYZ [kN]
1593,Pin_BC1 ConnectionNode pin2 BC1R FYZ [kN]
1594,Pin_BC1 BodyEndNode pin1 BC1L FYZ 000deg [kN]
1595,Pin_BC1 BodyEndNode pin2 BC1R FYZ 000deg [kN]
1596,Pin_BC1 BodyEndNode pin1 BC1L FYZ 015deg [kN]
1597,Pin_BC1 BodyEndNode pin2 BC1R FYZ 015deg [kN]
1598,Pin_BC1 BodyEndNode pin1 BC1L FYZ 030deg [kN]
1599,Pin_BC1 BodyEndNode pin2 BC1R FYZ 030deg [kN]
1600,Pin_BC1 BodyEndNode pin1 BC1L FYZ 045deg [kN]
1601,Pin_BC1 BodyEndNode pin2 BC1R FYZ 045deg [kN]
1602,Pin_BC1 BodyEndNode pin1 BC1L FYZ 060deg [kN]
1603,Pin_BC1 BodyEndNode pin2 BC1R FYZ 060deg [kN]
1604,Pin_BC1 BodyEndNode pin1 BC1L FYZ 075deg [kN]
1605,Pin_BC1 BodyEndNode pin2 BC1R FYZ 075deg [kN]
1606,Pin_BC1 BodyEndNode pin1 BC1L FYZ 090deg [kN]
1607,Pin_BC1 BodyEndNode pin2 BC1R FYZ 090deg [kN]
1608,Pin_BC1 BodyEndNode pin1 BC1L FYZ 105deg [kN]
1609,Pin_BC1 BodyEndNode pin2 BC1R FYZ 105deg [kN]
1610,Pin_BC1 BodyEndNode pin1 BC1L FYZ 120deg [kN]
1611,Pin_BC1 BodyEndNode pin2 BC1R FYZ 120deg [kN]
1612,Pin_BC1 BodyEndNode pin1 BC1L FYZ 135deg [kN]
1613,Pin_BC1 BodyEndNode pin2 BC1R FYZ 135deg [kN]
1614,Pin_BC1 BodyEndNode pin1 BC1L FYZ 150deg [kN]
1615,Pin_BC1 BodyEndNode pin2 BC1R FYZ 150deg [kN]
1616,Pin_BC1 BodyEndNode pin1 BC1L FYZ 165deg [kN]
1617,Pin_BC1 BodyEndNode pin2 BC1R FYZ 165deg [kN]
1618,Pin_BC2 In-frame connection Lx force [kN]
1619,Pin_BC2 In-frame connection Ly force [kN]
1620,Pin_BC2 In-frame connection Lz force [kN]
1621,Pin_BC2 In-frame connection Lx moment [kN.m]
1622,Pin_BC2 In-frame connection Ly moment [kN.m]
1623,Pin_BC2 In-frame connection Lz moment [kN.m]
1624,Pin_BC2 Out-frame connection Lx force [kN]
1625,Pin_BC2 Out-frame connection Ly force [kN]
1626,Pin_BC2 Out-frame connection Lz force [kN]
1627,Pin_BC2 Out-frame connection Lx moment [kN.m]
1628,Pin_BC2 Out-frame connection Ly moment [kN.m]
1629,Pin_BC2 Out-frame connection Lz moment [kN.m]
1630,Pin_BC2 Rx [deg]
1631,Pin_BC2 BodyEndNode pin1 BC2L FX [kN]
1632,Pin_BC2 BodyEndNode pin1 BC2L FY [kN]
1633,Pin_BC2 BodyEndNode pin1 BC2L FZ [kN]
1634,Pin_BC2 BodyEndNode pin2 BC2R FX [kN]
1635,Pin_BC2 BodyEndNode pin2 BC2R FY [kN]
1636,Pin_BC2 BodyEndNode pin2 BC2R FZ [kN]
1637,Pin_BC2 ConnectionNode pin1 BC2L FX [kN]
1638,Pin_BC2 ConnectionNode pin1 BC2L FY [kN]
1639,Pin_BC2 ConnectionNode pin1 BC2L FZ [kN]
1640,Pin_BC2 ConnectionNode pin2 BC2R FX [kN]
1641,Pin_BC2 ConnectionNode pin2 BC2R FY [kN]
1642,Pin_BC2 ConnectionNode pin2 BC2R FZ [kN]
1643,Pin_BC2 BodyEndNode pin1 BC2L FYZ [kN]
1644,Pin_BC2 BodyEndNode pin2 BC2R FYZ [kN]
1645,Pin_BC2 ConnectionNode pin1 BC2L FYZ [kN]
1646,Pin_BC2 ConnectionNode pin2 BC2R FYZ [kN]
1647,Pin_BC2 BodyEndNode pin1 BC2L FYZ 000deg [kN]
1648,Pin_BC2 BodyEndNode pin2 BC2R FYZ 000deg [kN]
1649,Pin_BC2 BodyEndNode pin1 BC2L FYZ 015deg [kN]
1650,Pin_BC2 BodyEndNode pin2 BC2R FYZ 015deg [kN]
1651,Pin_BC2 BodyEndNode pin1 BC2L FYZ 030deg [kN]
1652,Pin_BC2 BodyEndNode pin2 BC2R FYZ 030deg [kN]
1653,Pin_BC2 BodyEndNode pin1 BC2L FYZ 045deg [kN]
1654,Pin_BC2 BodyEndNode pin2 BC2R FYZ 045deg [kN]
1655,Pin_BC2 BodyEndNode pin1 BC2L FYZ 060deg [kN]
1656,Pin_BC2 BodyEndNode pin2 BC2R FYZ 060deg [kN]
1657,Pin_BC2 BodyEndNode pin1 BC2L FYZ 075deg [kN]
1658,Pin_BC2 BodyEndNode pin2 BC2R FYZ 075deg [kN]
1659,Pin_BC2 BodyEndNode pin1 BC2L FYZ 090deg [kN]
1660,Pin_BC2 BodyEndNode pin2 BC2R FYZ 090deg [kN]
1661,Pin_BC2 BodyEndNode pin1 BC2L FYZ 105deg [kN]
1662,Pin_BC2 BodyEndNode pin2 BC2R FYZ 105deg [kN]
1663,Pin_BC2 BodyEndNode pin1 BC2L FYZ 120deg [kN]
1664,Pin_BC2 BodyEndNode pin2 BC2R FYZ 120deg [kN]
1665,Pin_BC2 BodyEndNode pin1 BC2L FYZ 135deg [kN]
1666,Pin_BC2 BodyEndNode pin2 BC2R FYZ 135deg [kN]
1667,Pin_BC2 BodyEndNode pin1 BC2L FYZ 150deg [kN]
1668,Pin_BC2 BodyEndNode pin2 BC2R FYZ 150deg [kN]
1669,Pin_BC2 BodyEndNode pin1 BC2L FYZ 165deg [kN]
1670,Pin_BC2 BodyEndNode pin2 BC2R FYZ 165deg [kN]
1671,Pin_BC3 In-frame connection Lx force [kN]
1672,Pin_BC3 In-frame connection Ly force [kN]
1673,Pin_BC3 In-frame connection Lz force [kN]
1674,Pin_BC3 In-frame connection Lx moment [kN.m]
1675,Pin_BC3 In-frame connection Ly moment [kN.m]
1676,Pin_BC3 In-frame connection Lz moment [kN.m]
1677,Pin_BC3 Out-frame connection Lx force [kN]
1678,Pin_BC3 Out-frame connection Ly force [kN]
1679,Pin_BC3 Out-frame connection Lz force [kN]
1680,Pin_BC3 Out-frame connection Lx moment [kN.m]
1681,Pin_BC3 Out-frame connection Ly moment [kN.m]
1682,Pin_BC3 Out-frame connection Lz moment [kN.m]
1683,Pin_BC3 Rx [deg]
1684,Pin_BC3 BodyEndNode pin1 BC3L FX [kN]
1685,Pin_BC3 BodyEndNode pin1 BC3L FY [kN]
1686,Pin_BC3 BodyEndNode pin1 BC3L FZ [kN]
1687,Pin_BC3 BodyEndNode pin2 BC3R FX [kN]
1688,Pin_BC3 BodyEndNode pin2 BC3R FY [kN]
1689,Pin_BC3 BodyEndNode pin2 BC3R FZ [kN]
1690,Pin_BC3 ConnectionNode pin1 BC3L FX [kN]
1691,Pin_BC3 ConnectionNode pin1 BC3L FY [kN]
1692,Pin_BC3 ConnectionNode pin1 BC3L FZ [kN]
1693,Pin_BC3 ConnectionNode pin2 BC3R FX [kN]
1694,Pin_BC3 ConnectionNode pin2 BC3R FY [kN]
1695,Pin_BC3 ConnectionNode pin2 BC3R FZ [kN]
1696,Pin_BC3 BodyEndNode pin1 BC3L FYZ [kN]
1697,Pin_BC3 BodyEndNode pin2 BC3R FYZ [kN]
1698,Pin_BC3 ConnectionNode pin1 BC3L FYZ [kN]
1699,Pin_BC3 ConnectionNode pin2 BC3R FYZ [kN]
1700,Pin_BC3 BodyEndNode pin1 BC3L FYZ 000deg [kN]
1701,Pin_BC3 BodyEndNode pin2 BC3R FYZ 000deg [kN]
1702,Pin_BC3 BodyEndNode pin1 BC3L FYZ 015deg [kN]
1703,Pin_BC3 BodyEndNode pin2 BC3R FYZ 015deg [kN]
1704,Pin_BC3 BodyEndNode pin1 BC3L FYZ 030deg [kN]
1705,Pin_BC3 BodyEndNode pin2 BC3R FYZ 030deg [kN]
1706,Pin_BC3 BodyEndNode pin1 BC3L FYZ 045deg [kN]
1707,Pin_BC3 BodyEndNode pin2 BC3R FYZ 045deg [kN]
1708,Pin_BC3 BodyEndNode pin1 BC3L FYZ 060deg [kN]
1709,Pin_BC3 BodyEndNode pin2 BC3R FYZ 060deg [kN]
1710,Pin_BC3 BodyEndNode pin1 BC3L FYZ 075deg [kN]
1711,Pin_BC3 BodyEndNode pin2 BC3R FYZ 075deg [kN]
1712,Pin_BC3 BodyEndNode pin1 BC3L FYZ 090deg [kN]
1713,Pin_BC3 BodyEndNode pin2 BC3R FYZ 090deg [kN]
1714,Pin_BC3 BodyEndNode pin1 BC3L FYZ 105deg [kN]
1715,Pin_BC3 BodyEndNode pin2 BC3R FYZ 105deg [kN]
1716,Pin_BC3 BodyEndNode pin1 BC3L FYZ 120deg [kN]
1717,Pin_BC3 BodyEndNode pin2 BC3R FYZ 120deg [kN]
1718,Pin_BC3 BodyEndNode pin1 BC3L FYZ 135deg [kN]
1719,Pin_BC3 BodyEndNode pin2 BC3R FYZ 135deg [kN]
1720,Pin_BC3 BodyEndNode pin1 BC3L FYZ 150deg [kN]
1721,Pin_BC3 BodyEndNode pin2 BC3R FYZ 150deg [kN]
1722,Pin_BC3 BodyEndNode pin1 BC3L FYZ 165deg [kN]
1723,Pin_BC3 BodyEndNode pin2 BC3R FYZ 165deg [kN]
1724,Pin_TC1 In-frame connection Lx force [kN]
1725,Pin_TC1 In-frame connection Ly force [kN]
1726,Pin_TC1 In-frame connection Lz force [kN]
1727,Pin_TC1 In-frame connection Lx moment [kN.m]
1728,Pin_TC1 In-frame connection Ly moment [kN.m]
1729,Pin_TC1 In-frame connection Lz moment [kN.m]
1730,Pin_TC1 Out-frame connection Lx force [kN]
1731,Pin_TC1 Out-frame connection Ly force [kN]
1732,Pin_TC1 Out-frame connection Lz force [kN]
1733,Pin_TC1 Out-frame connection Lx moment [kN.m]
1734,Pin_TC1 Out-frame connection Ly moment [kN.m]
1735,Pin_TC1 Out-frame connection Lz moment [kN.m]
1736,Pin_TC1 Rx [deg]
1737,Pin_TC1 BodyEndNode pin1 TC1L FX [kN]
1738,Pin_TC1 BodyEndNode pin1 TC1L FY [kN]
1739,Pin_TC1 BodyEndNode pin1 TC1L FZ [kN]
1740,Pin_TC1 BodyEndNode pin2 TC1R FX [kN]
1741,Pin_TC1 BodyEndNode pin2 TC1R FY [kN]
1742,Pin_TC1 BodyEndNode pin2 TC1R FZ [kN]
1743,Pin_TC1 ConnectionNode pin1 TC1L FX [kN]
1744,Pin_TC1 ConnectionNode pin1 TC1L FY [kN]
1745,Pin_TC1 ConnectionNode pin1 TC1L FZ [kN]
1746,Pin_TC1 ConnectionNode pin2 TC1R FX [kN]
1747,Pin_TC1 ConnectionNode pin2 TC1R FY [kN]
1748,Pin_TC1 ConnectionNode pin2 TC1R FZ [kN]
1749,Pin_TC1 BodyEndNode pin1 TC1L FYZ [kN]
1750,Pin_TC1 BodyEndNode pin2 TC1R FYZ [kN]
1751,Pin_TC1 ConnectionNode pin1 TC1L FYZ [kN]
1752,Pin_TC1 ConnectionNode pin2 TC1R FYZ [kN]
1753,Pin_TC1 BodyEndNode pin1 TC1L FYZ 000deg [kN]
1754,Pin_TC1 BodyEndNode pin2 TC1R FYZ 000deg [kN]
1755,Pin_TC1 BodyEndNode pin1 TC1L FYZ 015deg [kN]
1756,Pin_TC1 BodyEndNode pin2 TC1R FYZ 015deg [kN]
1757,Pin_TC1 BodyEndNode pin1 TC1L FYZ 030deg [kN]
1758,Pin_TC1 BodyEndNode pin2 TC1R FYZ 030deg [kN]
1759,Pin_TC1 BodyEndNode pin1 TC1L FYZ 045deg [kN]
1760,Pin_TC1 BodyEndNode pin2 TC1R FYZ 045deg [kN]
1761,Pin_TC1 BodyEndNode pin1 TC1L FYZ 060deg [kN]
1762,Pin_TC1 BodyEndNode pin2 TC1R FYZ 060deg [kN]
1763,Pin_TC1 BodyEndNode pin1 TC1L FYZ 075deg [kN]
1764,Pin_TC1 BodyEndNode pin2 TC1R FYZ 075deg [kN]
1765,Pin_TC1 BodyEndNode pin1 TC1L FYZ 090deg [kN]
1766,Pin_TC1 BodyEndNode pin2 TC1R FYZ 090deg [kN]
1767,Pin_TC1 BodyEndNode pin1 TC1L FYZ 105deg [kN]
1768,Pin_TC1 BodyEndNode pin2 TC1R FYZ 105deg [kN]
1769,Pin_TC1 BodyEndNode pin1 TC1L FYZ 120deg [kN]
1770,Pin_TC1 BodyEndNode pin2 TC1R FYZ 120deg [kN]
1771,Pin_TC1 BodyEndNode pin1 TC1L FYZ 135deg [kN]
1772,Pin_TC1 BodyEndNode pin2 TC1R FYZ 135deg [kN]
1773,Pin_TC1 BodyEndNode pin1 TC1L FYZ 150deg [kN]
1774,Pin_TC1 BodyEndNode pin2 TC1R FYZ 150deg [kN]
1775,Pin_TC1 BodyEndNode pin1 TC1L FYZ 165deg [kN]
1776,Pin_TC1 BodyEndNode pin2 TC1R FYZ 165deg [kN]
1777,Pin_DC1 In-frame connection Lx force [kN]
1778,Pin_DC1 In-frame connection Ly force [kN]
1779,Pin_DC1 In-frame connection Lz force [kN]
1780,Pin_DC1 In-frame connection Lx moment [kN.m]
1781,Pin_DC1 In-frame connection Ly moment [kN.m]
1782,Pin_DC1 In-frame connection Lz moment [kN.m]
1783,Pin_DC1 Out-frame connection Lx force [kN]
1784,Pin_DC1 Out-frame connection Ly force [kN]
1785,Pin_DC1 Out-frame connection Lz force [kN]
1786,Pin_DC1 Out-frame connection Lx moment [kN.m]
1787,Pin_DC1 Out-frame connection Ly moment [kN.m]
